title,link,price,seller,condition,site_code,pagina,lote
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5368846518-garrafa-termica-vacuum-inox-800ml-com-alca-agua-academia-_JM?searchVariation=183483341568#polycard_client=search-nordic&searchVariation=183483341568&position=36&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,"em 12x R$7,84",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5338538134-garrafas-termicas-com-canudo-mitu-inox-304-antivazamento-_JM?searchVariation=187406907925#polycard_client=search-nordic&searchVariation=187406907925&position=37&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5344577590-garrafa-termica-personalizada-inox-academia-corinthians-_JM?searchVariation=183348246638#polycard_client=search-nordic&searchVariation=183348246638&position=38&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,"em 2x R$31,46 sem juros",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5358634620-garrafa-termica-terere-inox-25l-flamengo-revestida-couro-_JM?searchVariation=187580969263#polycard_client=search-nordic&searchVariation=187580969263&position=39&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,"em 12x R$19,40",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-presso-1-litro-termolar-cafe-cha-quente-cor-preto/p/MLB22684050?searchVariation=MLB22684050#polycard_client=search-nordic&searchVariation=MLB22684050&wid=MLB5346948134&position=12&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$5,06",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4033631585-garrafa-termica-stanley-classic-950ml-vermelha-_JM?searchVariation=187538250611#polycard_client=search-nordic&searchVariation=187538250611&position=40&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,em 6x R$45 sem juros,Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafinha-infantil-buba-aluminio-400ml-canudo-de-silicone-cor-azul-e-rosa/p/MLB21632352?searchVariation=MLB21632352#polycard_client=search-nordic&searchVariation=MLB21632352&wid=MLB5289676160&position=8&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$4,90",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5338015436-garrafa-com-alca-e-bico-780ml-em-aco-inox-branca-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&wid=MLB5338015436&sid=search,"em 12x R$4,50",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/tampa-para-garrafa-de-vidro-vinho-vacuo-substitui-rolha-cor-preto/p/MLB28883094?searchVariation=MLB28883094#polycard_client=search-nordic&searchVariation=MLB28883094&wid=MLB5186718062&position=7&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-quick-flip-stanley-charcoal-710ml/p/MLB19663369?searchVariation=MLB19663369#polycard_client=search-nordic&searchVariation=MLB19663369&wid=MLB5341569272&position=13&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 6x R$33,32 sem juros",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/botijo-garrafa-termica-10-litros-torneira-cafe-cha-terer-cor-azul/p/MLB24221877?searchVariation=MLB24221877#polycard_client=search-nordic&searchVariation=MLB24221877&wid=MLB4027280543&position=5&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$11,76",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4030813741-garrafa-termica-infantil-stitch-12-horas-gelada-350m-_JM?searchVariation=187512575053#polycard_client=search-nordic&searchVariation=187512575053&position=42&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,"em 12x R$12,10",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4021462419-kit-10-garrafa-personalizada-inox-750ml-logo-desenho-time-_JM?searchVariation=183274477402#polycard_client=search-nordic&searchVariation=183274477402&position=43&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,"em 12x R$32,86",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5358465772-garrafa-de-cafe-a-vacuo-cha-termica-1l-cabo-de-madeira-c-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&wid=MLB5358465772&sid=search,"em 12x R$6,98",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/bule-garrafa-termica-exata-1l-cafe-e-cha-etc-tramontina/p/MLB30634110?searchVariation=MLB30634110#polycard_client=search-nordic&searchVariation=MLB30634110&wid=MLB5134868338&position=9&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$4,74",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-inox-3-litros-quente-e-frio/p/MLB26756332?searchVariation=MLB26756332#polycard_client=search-nordic&searchVariation=MLB26756332&wid=MLB3617792261&position=20&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$13,53",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-squeeze-cafe-500ml-copo-caneca-antivazamento-cor-preto/p/MLB26801110?searchVariation=MLB26801110#polycard_client=search-nordic&searchVariation=MLB26801110&wid=MLB4013822039&position=22&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5350461414-garrafa-termica-squeeze-750ml-_JM?searchVariation=183350123724#polycard_client=search-nordic&searchVariation=183350123724&position=45&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,"em 12x R$5,59",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4043487951-garrafa-termica-1-litro-luxor-para-cafe-chas-_JM?searchVariation=187677835977#polycard_client=search-nordic&searchVariation=187677835977&position=46&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,em 2x R$36 sem juros,Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4027272559-garrafa-termica-1l-inox-premium-ampola-de-vidro-luxo-cafe-_JM?searchVariation=187479177297#polycard_client=search-nordic&searchVariation=187479177297&position=47&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,"em 12x R$5,69",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/nm18nm-canteen-carto-bonito-de-alto-valor-com-grande/p/MLB2012463023#polycard_client=search-nordic&searchVariation=MLB2012463023&wid=MLB4019914693&position=27&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 2x R$30,86 sem juros",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-de-inox-com-termmetro-500ml-garrafinha-cor-garrafa-termica-termmetro-cinza/p/MLB24808240?searchVariation=MLB24808240#polycard_client=search-nordic&searchVariation=MLB24808240&wid=MLB4689160924&position=30&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/para-termo-para-bebidas-calientes-320ml-practico-regalo/p/MLB2011353145#polycard_client=search-nordic&searchVariation=MLB2011353145&wid=MLB4025656377&position=16&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 2x R$35,72 sem juros",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-aerolight-fast-flow-stanley-citron-11l/p/MLB30191106?searchVariation=MLB30191106#polycard_client=search-nordic&searchVariation=MLB30191106&wid=MLB5314038778&position=17&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$25,81",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-com-gatilho-wood-1l-chacafe-branco/p/MLB35877937?searchVariation=MLB35877937#polycard_client=search-nordic&searchVariation=MLB35877937&wid=MLB5309957474&position=25&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$3,86",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafas-bule-termico-exata-1l-p-cafe-cha-tramontina-61636103-preto/p/MLB19663366?searchVariation=MLB19663366#polycard_client=search-nordic&searchVariation=MLB19663366&wid=MLB5343242460&position=21&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$4,59",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4032601547-garrafa-termica-agua-brilho-aco-inox-tampa-e-alca-500ml-_JM?searchVariation=183358695762#polycard_client=search-nordic&searchVariation=183358695762&position=48&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,"em 4x R$32,25 sem juros",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4018626741-garrafa-termica-de-agua-inox-quente-ou-frio-squeeze-800ml-_JM?searchVariation=183251686244#polycard_client=search-nordic&searchVariation=183251686244&position=49&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,"em 12x R$7,43",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5355863602-1-kits-garrafa-termica-inquebravel-500ml-3-xicaras-_JM?searchVariation=183381270134#polycard_client=search-nordic&searchVariation=183381270134&position=50&search_layout=grid&type=item&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-cafe-bomba-presso-1l-inox-lumina-termolar/p/MLB19723189#polycard_client=search-nordic&searchVariation=MLB19723189&wid=MLB3984837889&position=19&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$7,49",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/cafeteira-wolff-de-vidro-borossilicato-com-filtro/p/MLB26979180?searchVariation=MLB26979180#polycard_client=search-nordic&searchVariation=MLB26979180&wid=MLB5337595376&position=31&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 4x R$37,25 sem juros",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/termo-invicta-firenze-mini-250ml-preto/p/MLB15289738?searchVariation=MLB15289738#polycard_client=search-nordic&searchVariation=MLB15289738&wid=MLB3967277189&position=15&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$3,12",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-bule-gatilho-cafe-agua-500ml-pequena-vintage-cor-preto/p/MLB22357510?searchVariation=MLB22357510#polycard_client=search-nordic&searchVariation=MLB22357510&wid=MLB5356657030&position=11&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$3,42",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-25l-conserva-12h-agua-suco-erva-terere-cha-cor-preto/p/MLB19776086?searchVariation=MLB19776086#polycard_client=search-nordic&searchVariation=MLB19776086&wid=MLB5356737560&position=14&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$2,61",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-de-mesa-cafe-cha-verona-18-litros-cor-preto/p/MLB28411296?searchVariation=MLB28411296#polycard_client=search-nordic&searchVariation=MLB28411296&wid=MLB5356542724&position=18&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$5,36",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termicabule-700ml-suporte-e-filtro-cafe-sanremo-cor-preto/p/MLB22357610?searchVariation=MLB22357610#polycard_client=search-nordic&searchVariation=MLB22357610&wid=MLB5338942256&position=28&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$4,95",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-500ml-spfc/p/MLB22584088?searchVariation=MLB22584088#polycard_client=search-nordic&searchVariation=MLB22584088&wid=MLB4250154744&position=23&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$7,02",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/filtro-de-agua-sawyer-sp128-mini-sistema-de-filtraco-individual-azul/p/MLB22313505?searchVariation=MLB22313505#polycard_client=search-nordic&searchVariation=MLB22313505&wid=MLB5339185900&position=26&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$30,02",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/botijo-galo-termico-9l-garrafo-torneira-alca-invicta-cor-azul/p/MLB19894085?searchVariation=MLB19894085#polycard_client=search-nordic&searchVariation=MLB19894085&wid=MLB4028284621&position=29&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$13,53",Vendedor não especificado,Não especificado,MLB,10,10
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-fit-autoseal-946ml-cortland-chill-contigo-cor-preto/p/MLB22507983?searchVariation=MLB22507983#polycard_client=search-nordic&searchVariation=MLB22507983&wid=MLB5299434842&position=24&search_layout=grid&type=product&tracking_id=0cb1cfe2-2892-4291-9fdb-d09b4bfaf603&sid=search,"em 12x R$14,70",Vendedor não especificado,Não especificado,MLB,10,10
